path_a,split_a,class_a,path_b,split_b,class_b,phash_distance
Train/Normal/cat_0_4365.jpg,Train,Normal,Test/Normal/cat_0_9015.jpg,Test,Normal,12
Train/Normal/cat_0_4491.jpg,Train,Normal,Test/Cataract/cat_0_4392.jpg,Test,Cataract,12
Train/Normal/cat_0_4458.jpg,Train,Normal,Test/Normal/cat_0_1133.jpg,Test,Normal,12
Train/Normal/cat_0_4469.jpg,Train,Normal,Test/Normal/cat_0_8997.jpg,Test,Normal,12
Train/Normal/cat_0_4488.jpg,Train,Normal,Test/Normal/cat_0_6226.jpg,Test,Normal,12
Train/Normal/cat_0_4582.jpg,Train,Normal,Test/Normal/cat_0_6064.jpg,Test,Normal,12
Train/Normal/cat_0_4582.jpg,Train,Normal,Test/Normal/cat_0_7572.jpg,Test,Normal,12
Train/Normal/cat_0_4566.jpg,Train,Normal,Test/Normal/cat_0_7291.jpg,Test,Normal,12
Train/Normal/cat_0_4663.jpg,Train,Normal,Test/Normal/cat_0_505.jpg,Test,Normal,12
Train/Normal/cat_0_4696.jpg,Train,Normal,Test/Normal/cat_0_8501.jpg,Test,Normal,12
Train/Normal/cat_0_4707.jpg,Train,Normal,Test/Normal/cat_0_109.jpg,Test,Normal,12
Train/Normal/cat_0_4707.jpg,Train,Normal,Test/Normal/cat_0_1414.jpg,Test,Normal,12
Train/Normal/cat_0_4756.jpg,Train,Normal,Test/Cataract/cat_0_2014.jpg,Test,Cataract,12
Train/Normal/cat_0_5009.jpg,Train,Normal,Test/Cataract/cat_0_8650.jpg,Test,Cataract,12
Train/Normal/cat_0_5029.jpg,Train,Normal,Test/Normal/cat_0_3049.jpg,Test,Normal,12
Train/Normal/cat_0_4934.jpg,Train,Normal,Test/Cataract/cat_0_2877.jpg,Test,Cataract,8
Train/Normal/cat_0_5191.jpg,Train,Normal,Test/Cataract/cat_0_4760.jpg,Test,Cataract,10
Train/Normal/cat_0_5045.jpg,Train,Normal,Test/Cataract/cat_0_3248.jpg,Test,Cataract,12
Train/Normal/cat_0_5387.jpg,Train,Normal,Test/Normal/cat_0_3049.jpg,Test,Normal,12
Train/Normal/cat_0_5375.jpg,Train,Normal,Test/Normal/cat_0_4730.jpg,Test,Normal,12
Train/Normal/cat_0_5310.jpg,Train,Normal,Test/Normal/cat_0_332.jpg,Test,Normal,12
Train/Normal/cat_0_5511.jpg,Train,Normal,Test/Cataract/cat_0_110.jpg,Test,Cataract,12
Train/Normal/cat_0_5478.jpg,Train,Normal,Test/Normal/cat_0_1703.jpg,Test,Normal,12
Train/Normal/cat_0_5492.jpg,Train,Normal,Test/Cataract/cat_0_6042.jpg,Test,Cataract,12
Train/Normal/cat_0_5492.jpg,Train,Normal,Test/Normal/cat_0_7258.jpg,Test,Normal,12
Train/Normal/cat_0_5525.jpg,Train,Normal,Test/Normal/cat_0_5225.jpg,Test,Normal,12
Train/Normal/cat_0_5722.jpg,Train,Normal,Test/Not Eye/23e99b865d.jpg,Test,Not Eye,12
Train/Normal/cat_0_5722.jpg,Train,Normal,Test/Not Eye/4b40be03b2.jpg,Test,Not Eye,12
Train/Normal/cat_0_5634.jpg,Train,Normal,Test/Normal/cat_0_5354.jpg,Test,Normal,12
Train/Normal/cat_0_5692.jpg,Train,Normal,Test/Normal/cat_0_2963.jpg,Test,Normal,10
Train/Normal/cat_0_5601.jpg,Train,Normal,Test/Normal/cat_0_5109.jpg,Test,Normal,12
Train/Normal/cat_0_5601.jpg,Train,Normal,Test/Normal/cat_0_8717.jpg,Test,Normal,10
Train/Normal/cat_0_5866.jpg,Train,Normal,Test/Normal/cat_0_2061.jpg,Test,Normal,12
Train/Normal/cat_0_5865.jpg,Train,Normal,Test/Normal/cat_0_1850.jpg,Test,Normal,10
Train/Normal/cat_0_5918.jpg,Train,Normal,Test/Normal/cat_0_9399.jpg,Test,Normal,12
Train/Normal/cat_0_5877.jpg,Train,Normal,Test/Normal/cat_0_3150.jpg,Test,Normal,12
Train/Normal/cat_0_5785.jpg,Train,Normal,Test/Normal/cat_0_3049.jpg,Test,Normal,12
Train/Normal/cat_0_5867.jpg,Train,Normal,Test/Normal/cat_0_320.jpg,Test,Normal,12
Train/Normal/cat_0_6072.jpg,Train,Normal,Test/Normal/cat_0_5924.jpg,Test,Normal,12
Train/Normal/cat_0_6045.jpg,Train,Normal,Test/Normal/cat_0_7206.jpg,Test,Normal,12
Train/Normal/cat_0_6024.jpg,Train,Normal,Test/Cataract/cat_0_2104.jpg,Test,Cataract,12
Train/Normal/cat_0_6024.jpg,Train,Normal,Test/Cataract/cat_0_5996.jpg,Test,Cataract,12
Train/Normal/cat_0_5984.jpg,Train,Normal,Test/Normal/cat_0_8285.jpg,Test,Normal,12
Train/Normal/cat_0_5999.jpg,Train,Normal,Test/Normal/cat_0_1041.jpg,Test,Normal,12
Train/Normal/cat_0_6272.jpg,Train,Normal,Test/Normal/cat_0_5252.jpg,Test,Normal,12
Train/Normal/cat_0_6205.jpg,Train,Normal,Test/Cataract/cat_0_6163.jpg,Test,Cataract,10
Train/Normal/cat_0_6253.jpg,Train,Normal,Test/Normal/cat_0_6156.jpg,Test,Normal,12
Train/Normal/cat_0_6134.jpg,Train,Normal,Test/Normal/cat_0_6916.jpg,Test,Normal,12
Train/Normal/cat_0_6413.jpg,Train,Normal,Test/Normal/cat_0_1005.jpg,Test,Normal,10
Train/Normal/cat_0_6373.jpg,Train,Normal,Test/Normal/cat_0_7532.jpg,Test,Normal,12
Train/Normal/cat_0_6624.jpg,Train,Normal,Test/Normal/cat_0_9921.jpg,Test,Normal,12
Train/Normal/cat_0_6638.jpg,Train,Normal,Test/Normal/cat_0_7739.jpg,Test,Normal,12
Train/Normal/cat_0_6650.jpg,Train,Normal,Test/Normal/cat_0_8588.jpg,Test,Normal,12
Train/Normal/cat_0_6821.jpg,Train,Normal,Test/Cataract/cat_0_6977.jpg,Test,Cataract,12
Train/Normal/cat_0_6862.jpg,Train,Normal,Test/Normal/cat_0_6156.jpg,Test,Normal,12
Train/Normal/cat_0_6750.jpg,Train,Normal,Test/Normal/cat_0_2061.jpg,Test,Normal,12
Train/Normal/cat_0_6879.jpg,Train,Normal,Test/Normal/cat_0_9005.jpg,Test,Normal,12
Train/Normal/cat_0_6906.jpg,Train,Normal,Test/Cataract/cat_0_5277.jpg,Test,Cataract,12
Train/Normal/cat_0_692.jpg,Train,Normal,Test/Normal/cat_0_2055.jpg,Test,Normal,12
Train/Normal/cat_0_746.jpg,Train,Normal,Test/Normal/cat_0_8258.jpg,Test,Normal,12
Train/Normal/cat_0_691.jpg,Train,Normal,Test/Normal/cat_0_5924.jpg,Test,Normal,12
Train/Normal/cat_0_78.jpg,Train,Normal,Test/Cataract/cat_0_5277.jpg,Test,Cataract,12
Train/Normal/cat_0_93.jpg,Train,Normal,Test/Normal/cat_0_1041.jpg,Test,Normal,12
Train/Normal/cat_0_9.jpg,Train,Normal,Test/Normal/cat_0_8399.jpg,Test,Normal,12
Train/Normal/cat_0_1669.jpg,Train,Normal,Test/Normal/cat_0_6064.jpg,Test,Normal,12
Train/Normal/cat_0_1751.jpg,Train,Normal,Test/Normal/cat_0_3255.jpg,Test,Normal,10
Train/Normal/cat_0_1747.jpg,Train,Normal,Test/Normal/cat_0_1414.jpg,Test,Normal,10
Train/Normal/cat_0_1747.jpg,Train,Normal,Test/Normal/cat_0_5610.jpg,Test,Normal,12
Train/Normal/cat_0_1733.jpg,Train,Normal,Test/Normal/cat_0_234.jpg,Test,Normal,12
Train/Normal/cat_0_1664.jpg,Train,Normal,Test/Normal/cat_0_9663.jpg,Test,Normal,10
Train/Normal/cat_0_1776.jpg,Train,Normal,Test/Cataract/cat_0_1439.jpg,Test,Cataract,12
Train/Normal/cat_0_1776.jpg,Train,Normal,Test/Normal/cat_0_133.jpg,Test,Normal,12
Train/Normal/cat_0_1776.jpg,Train,Normal,Test/Normal/cat_0_8049.jpg,Test,Normal,12
Train/Normal/cat_0_1883.jpg,Train,Normal,Test/Normal/cat_0_6900.jpg,Test,Normal,12
Train/Normal/cat_0_1816.jpg,Train,Normal,Test/Normal/cat_0_8044.jpg,Test,Normal,12
Train/Normal/cat_0_1791.jpg,Train,Normal,Test/Cataract/cat_0_9485.jpg,Test,Cataract,12
Train/Normal/cat_0_1787.jpg,Train,Normal,Test/Normal/cat_0_687.jpg,Test,Normal,12
Train/Normal/cat_0_1969.jpg,Train,Normal,Test/Normal/cat_0_5666.jpg,Test,Normal,12
Train/Normal/cat_0_1978.jpg,Train,Normal,Test/Normal/cat_0_7001.jpg,Test,Normal,12
Train/Normal/cat_0_2021.jpg,Train,Normal,Test/Normal/cat_0_1937.jpg,Test,Normal,12
Train/Normal/cat_0_2021.jpg,Train,Normal,Test/Normal/cat_0_3833.jpg,Test,Normal,10
Train/Normal/cat_0_2034.jpg,Train,Normal,Test/Cataract/cat_0_2002.jpg,Test,Cataract,12
Train/Normal/cat_0_2127.jpg,Train,Normal,Test/Cataract/cat_0_8530.jpg,Test,Cataract,12
Train/Normal/cat_0_2035.jpg,Train,Normal,Test/Cataract/cat_0_1955.jpg,Test,Cataract,12
Train/Normal/cat_0_2035.jpg,Train,Normal,Test/Normal/cat_0_9005.jpg,Test,Normal,12
Train/Normal/cat_0_2076.jpg,Train,Normal,Test/Normal/cat_0_9582.jpg,Test,Normal,8
Train/Normal/cat_0_2177.jpg,Train,Normal,Test/Normal/cat_0_1145.jpg,Test,Normal,12
Train/Normal/cat_0_2177.jpg,Train,Normal,Test/Normal/cat_0_3176.jpg,Test,Normal,12
Train/Normal/cat_0_2242.jpg,Train,Normal,Test/Normal/cat_0_9582.jpg,Test,Normal,12
Train/Normal/cat_0_2414.jpg,Train,Normal,Test/Normal/cat_0_4124.jpg,Test,Normal,10
Train/Normal/cat_0_2413.jpg,Train,Normal,Test/Normal/cat_0_2211.jpg,Test,Normal,12
Train/Normal/cat_0_2443.jpg,Train,Normal,Test/Normal/cat_0_7198.jpg,Test,Normal,12
Train/Normal/cat_0_2355.jpg,Train,Normal,Test/Normal/cat_0_4674.jpg,Test,Normal,12
Train/Normal/cat_0_2636.jpg,Train,Normal,Test/Normal/cat_0_1850.jpg,Test,Normal,10
Train/Normal/cat_0_2584.jpg,Train,Normal,Test/Cataract/cat_0_1834.jpg,Test,Cataract,12
Train/Normal/cat_0_2568.jpg,Train,Normal,Test/Normal/cat_0_4431.jpg,Test,Normal,12
Train/Normal/cat_0_2526.jpg,Train,Normal,Test/Normal/cat_0_3150.jpg,Test,Normal,10
Train/Normal/cat_0_2641.jpg,Train,Normal,Test/Normal/cat_0_1141.jpg,Test,Normal,10
Train/Normal/cat_0_2605.jpg,Train,Normal,Test/Normal/cat_0_3550.jpg,Test,Normal,10
Train/Normal/cat_0_2590.jpg,Train,Normal,Test/Normal/cat_0_1414.jpg,Test,Normal,8
Train/Normal/cat_0_2628.jpg,Train,Normal,Test/Cataract/cat_0_3638.jpg,Test,Cataract,12
Train/Normal/cat_0_2724.jpg,Train,Normal,Test/Normal/cat_0_3425.jpg,Test,Normal,12
Train/Normal/cat_0_2829.jpg,Train,Normal,Test/Normal/cat_0_232.jpg,Test,Normal,10
Train/Normal/cat_0_2767.jpg,Train,Normal,Test/Normal/cat_0_6566.jpg,Test,Normal,12
Train/Normal/cat_0_2681.jpg,Train,Normal,Test/Normal/cat_0_3517.jpg,Test,Normal,12
Train/Normal/cat_0_2889.jpg,Train,Normal,Test/Cataract/cat_0_2077.jpg,Test,Cataract,12
Train/Normal/cat_0_3007.jpg,Train,Normal,Test/Normal/cat_0_9134.jpg,Test,Normal,10
Train/Normal/cat_0_2918.jpg,Train,Normal,Test/Normal/cat_0_5172.jpg,Test,Normal,12
Train/Normal/cat_0_3044.jpg,Train,Normal,Test/Cataract/cat_0_7816.jpg,Test,Cataract,12
Train/Normal/cat_0_3147.jpg,Train,Normal,Test/Normal/cat_0_1378.jpg,Test,Normal,12
Train/Normal/cat_0_3250.jpg,Train,Normal,Test/Normal/cat_0_2430.jpg,Test,Normal,12
Train/Normal/cat_0_3178.jpg,Train,Normal,Test/Normal/cat_0_8669.jpg,Test,Normal,12
Train/Normal/cat_0_3239.jpg,Train,Normal,Test/Cataract/cat_0_4352.jpg,Test,Cataract,12
Train/Normal/cat_0_3263.jpg,Train,Normal,Test/Normal/cat_0_9822.jpg,Test,Normal,12
Train/Normal/cat_0_3510.jpg,Train,Normal,Test/Normal/cat_0_6887.jpg,Test,Normal,12
Train/Normal/cat_0_3407.jpg,Train,Normal,Test/Normal/cat_0_2983.jpg,Test,Normal,12
Train/Normal/cat_0_3407.jpg,Train,Normal,Test/Normal/cat_0_8409.jpg,Test,Normal,10
Train/Normal/cat_0_3452.jpg,Train,Normal,Test/Normal/cat_0_6814.jpg,Test,Normal,12
Train/Normal/cat_0_3544.jpg,Train,Normal,Test/Normal/cat_0_6406.jpg,Test,Normal,12
Train/Normal/cat_0_3686.jpg,Train,Normal,Test/Normal/cat_0_8588.jpg,Test,Normal,12
Train/Normal/cat_0_3556.jpg,Train,Normal,Test/Normal/cat_0_620.jpg,Test,Normal,12
Train/Normal/cat_0_3844.jpg,Train,Normal,Test/Normal/cat_0_2694.jpg,Test,Normal,12
Train/Normal/cat_0_3871.jpg,Train,Normal,Test/Cataract/cat_0_1128.jpg,Test,Cataract,12
Train/Normal/cat_0_3997.jpg,Train,Normal,Test/Normal/cat_0_6174.jpg,Test,Normal,12
Train/Normal/cat_0_1001.jpg,Train,Normal,Test/Normal/cat_0_6139.jpg,Test,Normal,12
Train/Normal/cat_0_1172.jpg,Train,Normal,Test/Normal/cat_0_137.jpg,Test,Normal,10
Train/Normal/cat_0_1064.jpg,Train,Normal,Test/Not Eye/0cb6e08c3a.jpg,Test,Not Eye,12
Train/Normal/cat_0_1231.jpg,Train,Normal,Test/Normal/cat_0_866.jpg,Test,Normal,12
Train/Normal/cat_0_1231.jpg,Train,Normal,Test/Normal/cat_0_9582.jpg,Test,Normal,12
Train/Normal/cat_0_139.jpg,Train,Normal,Test/Normal/cat_0_4886.jpg,Test,Normal,12
Train/Normal/cat_0_1438.jpg,Train,Normal,Test/Normal/cat_0_27.jpg,Test,Normal,10
Train/Normal/cat_0_1450.jpg,Train,Normal,Test/Not Eye/1a563b289c.jpg,Test,Not Eye,12
Train/Normal/cat_0_1369.jpg,Train,Normal,Test/Normal/cat_0_8997.jpg,Test,Normal,12
Train/Normal/cat_0_1342.jpg,Train,Normal,Test/Normal/cat_0_2611.jpg,Test,Normal,8
Train/Normal/cat_0_1515.jpg,Train,Normal,Test/Normal/cat_0_5295.jpg,Test,Normal,12
Train/Normal/cat_0_281.jpg,Train,Normal,Test/Normal/cat_0_6139.jpg,Test,Normal,10
Train/Normal/cat_0_281.jpg,Train,Normal,Test/Not Eye/9dc355f3c3.jpg,Test,Not Eye,12
Train/Normal/cat_0_196.jpg,Train,Normal,Test/Cataract/cat_0_5868.jpg,Test,Cataract,12
Train/Normal/cat_0_403.jpg,Train,Normal,Test/Cataract/cat_0_8956.jpg,Test,Cataract,12
Train/Normal/cat_0_387.jpg,Train,Normal,Test/Normal/cat_0_1211.jpg,Test,Normal,12
Train/Normal/cat_0_36.jpg,Train,Normal,Test/Normal/cat_0_6043.jpg,Test,Normal,12
Train/Normal/cat_0_362.jpg,Train,Normal,Test/Normal/cat_0_1124.jpg,Test,Normal,12
Train/Normal/cat_0_362.jpg,Train,Normal,Test/Normal/cat_0_5391.jpg,Test,Normal,12
Train/Normal/cat_0_362.jpg,Train,Normal,Test/Normal/cat_0_6485.jpg,Test,Normal,10
Train/Not Eye/5c3295e87c.jpg,Train,Not Eye,Test/Not Eye/56a8eed2ec.jpg,Test,Not Eye,10
Train/Not Eye/5ceedd4c76.jpg,Train,Not Eye,Test/Not Eye/0e2c7a076c.jpg,Test,Not Eye,10
Train/Not Eye/6ad75400ec.jpg,Train,Not Eye,Test/Not Eye/0bdde55b39.jpg,Test,Not Eye,12
Train/Not Eye/6b708f3d1f.jpg,Train,Not Eye,Test/Not Eye/0bbaf9ac9a.jpg,Test,Not Eye,10
Train/Not Eye/7b459daf65.jpg,Train,Not Eye,Test/Cataract/cat_0_1899.jpg,Test,Cataract,12
Train/Not Eye/7b0311a688.jpg,Train,Not Eye,Test/Normal/cat_0_5276.jpg,Test,Normal,12
Train/Not Eye/7d73c03363.jpg,Train,Not Eye,Test/Normal/cat_0_6174.jpg,Test,Normal,10
Train/Not Eye/7f8e0615e5.jpg,Train,Not Eye,Test/Not Eye/1b969e1b20.jpg,Test,Not Eye,12
Train/Not Eye/7f1285c61d.jpg,Train,Not Eye,Test/Not Eye/2f88194623.jpg,Test,Not Eye,12
Train/Not Eye/7fd14d6e5a.jpg,Train,Not Eye,Test/Not Eye/0bbaf9ac9a.jpg,Test,Not Eye,10
Train/Not Eye/7f8ad586fa.jpg,Train,Not Eye,Test/Not Eye/1ffb5b0d6a.jpg,Test,Not Eye,12
Train/Not Eye/8b8ae57d04.jpg,Train,Not Eye,Test/Normal/cat_0_7430.jpg,Test,Normal,12
Train/Not Eye/8fdf5b11ab.jpg,Train,Not Eye,Test/Cataract/cat_0_2932.jpg,Test,Cataract,12
Train/Not Eye/9ca0f99b72.jpg,Train,Not Eye,Test/Normal/cat_0_3670.jpg,Test,Normal,12
Train/Not Eye/9f50481e75.jpg,Train,Not Eye,Test/Cataract/cat_0_1899.jpg,Test,Cataract,12
Train/Not Eye/ed8c0f52c4.jpg,Train,Not Eye,Test/Not Eye/8aabefd3d2.jpg,Test,Not Eye,12
Train/Not Eye/08a8cb6983.jpg,Train,Not Eye,Test/Cataract/cat_0_3603.jpg,Test,Cataract,12
Train/Not Eye/09c456b877.jpg,Train,Not Eye,Test/Normal/cat_0_8480.jpg,Test,Normal,12
Train/Not Eye/12a88bc3f3.jpg,Train,Not Eye,Test/Not Eye/59ca448d20.jpg,Test,Not Eye,12
Train/Not Eye/17bd5d7493.jpg,Train,Not Eye,Test/Not Eye/33ba3f2bfb.jpg,Test,Not Eye,10
Train/Not Eye/26e5f6ecea.jpg,Train,Not Eye,Test/Cataract/cat_0_5886.jpg,Test,Cataract,12
Train/Not Eye/28af31112e.jpg,Train,Not Eye,Test/Normal/cat_0_6950.jpg,Test,Normal,12
Train/Not Eye/3b14097741.jpg,Train,Not Eye,Test/Not Eye/0bbaf9ac9a.jpg,Test,Not Eye,10
Train/Not Eye/3a028d5723.jpg,Train,Not Eye,Test/Not Eye/2fdc85da47.jpg,Test,Not Eye,12
Train/Not Eye/3b6982147e.jpg,Train,Not Eye,Test/Not Eye/6e0a11570f.jpg,Test,Not Eye,12
Train/Not Eye/3cf4d741c2.jpg,Train,Not Eye,Test/Normal/cat_0_6904.jpg,Test,Normal,12
Train/Not Eye/3e7c8dd7d1.jpg,Train,Not Eye,Test/Normal/cat_0_6732.jpg,Test,Normal,12
Train/Not Eye/45eb106269.jpg,Train,Not Eye,Test/Normal/cat_0_6174.jpg,Test,Normal,12
Train/Not Eye/4b37a397df.jpg,Train,Not Eye,Test/Not Eye/1ffb5b0d6a.jpg,Test,Not Eye,12
Train/Not Eye/4a4e427baf.jpg,Train,Not Eye,Test/Normal/cat_0_2205.jpg,Test,Normal,12
Train/Not Eye/4d14f4450e.jpg,Train,Not Eye,Test/Not Eye/33ba3f2bfb.jpg,Test,Not Eye,12
Train/Not Eye/4debb43e1b.jpg,Train,Not Eye,Test/Normal/cat_0_6885.jpg,Test,Normal,12
Train/Not Eye/01b8d9568a.jpg,Train,Not Eye,Test/Cataract/cat_0_5534.jpg,Test,Cataract,12
Train/Not Eye/03e7ef7b66.jpg,Train,Not Eye,Test/Normal/cat_0_7430.jpg,Test,Normal,12
Train/Not Eye/0a46728e56.jpg,Train,Not Eye,Test/Normal/cat_0_9578.jpg,Test,Normal,12
Train/Not Eye/0aff82ae15.jpg,Train,Not Eye,Test/Not Eye/33ba3f2bfb.jpg,Test,Not Eye,10
Train/Not Eye/0dd0fc9c02.jpg,Train,Not Eye,Test/Cataract/cat_0_2587.jpg,Test,Cataract,12
Train/Not Eye/0f4116d486.jpg,Train,Not Eye,Test/Cataract/cat_0_6664.jpg,Test,Cataract,12
Train/Not Eye/1bf8104dcc.jpg,Train,Not Eye,Test/Cataract/cat_0_951.jpg,Test,Cataract,12
Train/Not Eye/1e7e7ddffb.jpg,Train,Not Eye,Test/Not Eye/62e03c2b15.jpg,Test,Not Eye,12
Train/Not Eye/2bbff54710.jpg,Train,Not Eye,Test/Not Eye/8aabefd3d2.jpg,Test,Not Eye,12
Train/Not Eye/2e89a3158d.jpg,Train,Not Eye,Test/Normal/cat_0_6732.jpg,Test,Normal,12
Train/Not Eye/2d6afa9288.jpg,Train,Not Eye,Test/Cataract/cat_0_3769.jpg,Test,Cataract,10
Validation/Cataract/cat_0_1584.jpg,Validation,Cataract,Test/Normal/cat_0_1600.jpg,Test,Normal,12
Validation/Cataract/cat_0_361.jpg,Validation,Cataract,Test/Cataract/cat_0_9090.jpg,Test,Cataract,12
Validation/Cataract/cat_0_479.jpg,Validation,Cataract,Test/Cataract/cat_0_5746.jpg,Test,Cataract,12
Validation/Cataract/cat_0_927.jpg,Validation,Cataract,Test/Normal/cat_0_7491.jpg,Test,Normal,12
Validation/Cataract/cat_0_840.jpg,Validation,Cataract,Test/Normal/cat_0_9947.jpg,Test,Normal,12
Validation/Cataract/cat_0_972.jpg,Validation,Cataract,Test/Normal/cat_0_8964.jpg,Test,Normal,12
Validation/Cataract/cat_0_1862.jpg,Validation,Cataract,Test/Cataract/cat_0_4012.jpg,Test,Cataract,12
Validation/Cataract/cat_0_2330.jpg,Validation,Cataract,Test/Cataract/cat_0_4135.jpg,Test,Cataract,12
Validation/Cataract/cat_0_2860.jpg,Validation,Cataract,Test/Cataract/cat_0_1483.jpg,Test,Cataract,12
Validation/Cataract/cat_0_3067.jpg,Validation,Cataract,Test/Not Eye/1b244bc738.jpg,Test,Not Eye,12
Validation/Cataract/cat_0_3067.jpg,Validation,Cataract,Test/Not Eye/2a3406913a.jpg,Test,Not Eye,12
Validation/Cataract/cat_0_2912.jpg,Validation,Cataract,Test/Normal/cat_0_4546.jpg,Test,Normal,12
Validation/Cataract/cat_0_3044.jpg,Validation,Cataract,Test/Cataract/cat_0_3961.jpg,Test,Cataract,10
Validation/Cataract/cat_0_3378.jpg,Validation,Cataract,Test/Normal/cat_0_7988.jpg,Test,Normal,12
Validation/Cataract/cat_0_3721.jpg,Validation,Cataract,Test/Cataract/cat_0_6543.jpg,Test,Cataract,12
Validation/Cataract/cat_0_4506.jpg,Validation,Cataract,Test/Cataract/cat_0_8666.jpg,Test,Cataract,12
Validation/Cataract/cat_0_4918.jpg,Validation,Cataract,Test/Normal/cat_0_6663.jpg,Test,Normal,12
Validation/Cataract/cat_0_4819.jpg,Validation,Cataract,Test/Cataract/cat_0_2348.jpg,Test,Cataract,10
Validation/Cataract/cat_0_5275.jpg,Validation,Cataract,Test/Cataract/cat_0_3919.jpg,Test,Cataract,12
Validation/Cataract/cat_0_5340.jpg,Validation,Cataract,Test/Normal/cat_0_441.jpg,Test,Normal,12
Validation/Cataract/cat_0_5411.jpg,Validation,Cataract,Test/Cataract/cat_0_4766.jpg,Test,Cataract,12
Validation/Cataract/cat_0_5719.jpg,Validation,Cataract,Test/Normal/cat_0_7205.jpg,Test,Normal,12
Validation/Cataract/cat_0_5715.jpg,Validation,Cataract,Test/Not Eye/8d15768f3d.jpg,Test,Not Eye,12
Validation/Cataract/cat_0_5646.jpg,Validation,Cataract,Test/Cataract/cat_0_1514.jpg,Test,Cataract,12
Validation/Cataract/cat_0_5694.jpg,Validation,Cataract,Test/Cataract/cat_0_987.jpg,Test,Cataract,12
Validation/Cataract/cat_0_5689.jpg,Validation,Cataract,Test/Cataract/cat_0_7621.jpg,Test,Cataract,12
Validation/Cataract/cat_0_5689.jpg,Validation,Cataract,Test/Normal/cat_0_3833.jpg,Test,Normal,12
Validation/Cataract/cat_0_6318.jpg,Validation,Cataract,Test/Cataract/cat_0_6541.jpg,Test,Cataract,12
Validation/Cataract/cat_0_6506.jpg,Validation,Cataract,Test/Cataract/cat_0_7862.jpg,Test,Cataract,12
Validation/Cataract/cat_0_7433.jpg,Validation,Cataract,Test/Cataract/cat_0_8465.jpg,Test,Cataract,12
Validation/Cataract/cat_0_7612.jpg,Validation,Cataract,Test/Not Eye/2af2913c6f.jpg,Test,Not Eye,12
Validation/Cataract/cat_0_8013.jpg,Validation,Cataract,Test/Normal/cat_0_8844.jpg,Test,Normal,12
Validation/Cataract/cat_0_8726.jpg,Validation,Cataract,Test/Cataract/cat_0_3926.jpg,Test,Cataract,12
Validation/Cataract/cat_0_8612.jpg,Validation,Cataract,Test/Cataract/cat_0_8636.jpg,Test,Cataract,12
Validation/Cataract/cat_0_8770.jpg,Validation,Cataract,Test/Normal/cat_0_9862.jpg,Test,Normal,12
Validation/Cataract/cat_0_8990.jpg,Validation,Cataract,Test/Cataract/cat_0_8831.jpg,Test,Cataract,12
Validation/Cataract/cat_0_8909.jpg,Validation,Cataract,Test/Cataract/cat_0_497.jpg,Test,Cataract,12
Validation/Cataract/cat_0_9187.jpg,Validation,Cataract,Test/Cataract/cat_0_5093.jpg,Test,Cataract,12
Validation/Cataract/cat_0_9381.jpg,Validation,Cataract,Test/Cataract/cat_0_8649.jpg,Test,Cataract,12
Validation/Cataract/cat_0_9422.jpg,Validation,Cataract,Test/Cataract/cat_0_1735.jpg,Test,Cataract,12
Validation/Cataract/cat_0_9613.jpg,Validation,Cataract,Test/Normal/cat_0_3833.jpg,Test,Normal,10
Validation/Cataract/cat_0_9886.jpg,Validation,Cataract,Test/Cataract/cat_0_7273.jpg,Test,Cataract,12
Validation/Normal/cat_0_1023.jpg,Validation,Normal,Test/Normal/cat_0_232.jpg,Test,Normal,10
Validation/Normal/cat_0_295.jpg,Validation,Normal,Test/Normal/cat_0_3435.jpg,Test,Normal,12
Validation/Normal/cat_0_295.jpg,Validation,Normal,Test/Normal/cat_0_9359.jpg,Test,Normal,12
Validation/Normal/cat_0_1537.jpg,Validation,Normal,Test/Normal/cat_0_424.jpg,Test,Normal,12
Validation/Normal/cat_0_479.jpg,Validation,Normal,Test/Normal/cat_0_300.jpg,Test,Normal,8
Validation/Normal/cat_0_590.jpg,Validation,Normal,Test/Normal/cat_0_7218.jpg,Test,Normal,12
Validation/Normal/cat_0_638.jpg,Validation,Normal,Test/Normal/cat_0_5666.jpg,Test,Normal,12
Validation/Normal/cat_0_537.jpg,Validation,Normal,Test/Normal/cat_0_1570.jpg,Test,Normal,12
Validation/Normal/cat_0_1714.jpg,Validation,Normal,Test/Normal/cat_0_1549.jpg,Test,Normal,12
Validation/Normal/cat_0_1773.jpg,Validation,Normal,Test/Normal/cat_0_6773.jpg,Test,Normal,12
Validation/Normal/cat_0_1918.jpg,Validation,Normal,Test/Normal/cat_0_9005.jpg,Test,Normal,12
Validation/Normal/cat_0_2492.jpg,Validation,Normal,Test/Normal/cat_0_1145.jpg,Test,Normal,12
Validation/Normal/cat_0_3071.jpg,Validation,Normal,Test/Normal/cat_0_7948.jpg,Test,Normal,12
Validation/Normal/cat_0_3502.jpg,Validation,Normal,Test/Normal/cat_0_3425.jpg,Test,Normal,12
Validation/Normal/cat_0_3440.jpg,Validation,Normal,Test/Normal/cat_0_1850.jpg,Test,Normal,12
Validation/Normal/cat_0_3416.jpg,Validation,Normal,Test/Normal/cat_0_1378.jpg,Test,Normal,12
Validation/Normal/cat_0_4263.jpg,Validation,Normal,Test/Normal/cat_0_3833.jpg,Test,Normal,12
Validation/Normal/cat_0_4336.jpg,Validation,Normal,Test/Normal/cat_0_6732.jpg,Test,Normal,12
