source_v2_path,class,global_family_id,final_split,status,original_filename,output_filename,final_path
Train/Not Eye/11e667948f.jpg,Not Eye,GF06864,Validation,INCLUDED,11e667948f.jpg,11e667948f.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/11e667948f.jpg
Train/Not Eye/13c369f290.jpg,Not Eye,GF06865,Train,INCLUDED,13c369f290.jpg,13c369f290.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/13c369f290.jpg
Train/Not Eye/13a52289d5.jpg,Not Eye,GF06866,Test,INCLUDED,13a52289d5.jpg,13a52289d5.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/13a52289d5.jpg
Train/Not Eye/12f0354482.jpg,Not Eye,GF06867,Test,INCLUDED,12f0354482.jpg,12f0354482.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/12f0354482.jpg
Train/Not Eye/112a574528.jpg,Not Eye,GF06868,Validation,INCLUDED,112a574528.jpg,112a574528.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/112a574528.jpg
Train/Not Eye/11c8d61025.jpg,Not Eye,GF06869,Train,INCLUDED,11c8d61025.jpg,11c8d61025.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/11c8d61025.jpg
Train/Not Eye/11afb3ca3f.jpg,Not Eye,GF06870,Test,INCLUDED,11afb3ca3f.jpg,11afb3ca3f.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/11afb3ca3f.jpg
Train/Not Eye/13e7b62615.jpg,Not Eye,GF06340,Train,INCLUDED,13e7b62615.jpg,13e7b62615.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/13e7b62615.jpg
Train/Not Eye/11e2a2a599.jpg,Not Eye,GF06871,Test,INCLUDED,11e2a2a599.jpg,11e2a2a599.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/11e2a2a599.jpg
Train/Not Eye/12e585d798.jpg,Not Eye,GF06872,Train,INCLUDED,12e585d798.jpg,12e585d798.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12e585d798.jpg
Train/Not Eye/133164cd7e.jpg,Not Eye,GF06873,Validation,INCLUDED,133164cd7e.jpg,133164cd7e.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/133164cd7e.jpg
Train/Not Eye/12dd0d47f2.jpg,Not Eye,GF06874,Train,INCLUDED,12dd0d47f2.jpg,12dd0d47f2.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12dd0d47f2.jpg
Train/Not Eye/13ff51e4ef.jpg,Not Eye,GF06875,Train,INCLUDED,13ff51e4ef.jpg,13ff51e4ef.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/13ff51e4ef.jpg
Train/Not Eye/11a818e3f6.jpg,Not Eye,GF06876,Test,INCLUDED,11a818e3f6.jpg,11a818e3f6.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/11a818e3f6.jpg
Train/Not Eye/12aaa97289.jpg,Not Eye,GF06877,Train,INCLUDED,12aaa97289.jpg,12aaa97289.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12aaa97289.jpg
Train/Not Eye/13e31e6443.jpg,Not Eye,GF06878,Train,INCLUDED,13e31e6443.jpg,13e31e6443.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/13e31e6443.jpg
Train/Not Eye/13d63deed2.jpg,Not Eye,GF06879,Validation,INCLUDED,13d63deed2.jpg,13d63deed2.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/13d63deed2.jpg
Train/Not Eye/11da917821.jpg,Not Eye,GF06880,Validation,INCLUDED,11da917821.jpg,11da917821.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/11da917821.jpg
Train/Not Eye/14a0a9e2e6.jpg,Not Eye,GF05846,Validation,INCLUDED,14a0a9e2e6.jpg,14a0a9e2e6.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/14a0a9e2e6.jpg
Train/Not Eye/12dace47fc.jpg,Not Eye,GF06881,Validation,INCLUDED,12dace47fc.jpg,12dace47fc.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/12dace47fc.jpg
Train/Not Eye/12c93035cd.jpg,Not Eye,GF06438,Train,INCLUDED,12c93035cd.jpg,12c93035cd.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12c93035cd.jpg
Train/Not Eye/11b3ecd32e.jpg,Not Eye,GF06882,Test,INCLUDED,11b3ecd32e.jpg,11b3ecd32e.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/11b3ecd32e.jpg
Train/Not Eye/12f284ec5d.jpg,Not Eye,GF06883,Train,INCLUDED,12f284ec5d.jpg,12f284ec5d.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12f284ec5d.jpg
Train/Not Eye/10fd133bf2.jpg,Not Eye,GF06884,Train,INCLUDED,10fd133bf2.jpg,10fd133bf2.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/10fd133bf2.jpg
Train/Not Eye/12cb6ca8b7.jpg,Not Eye,GF06885,Test,INCLUDED,12cb6ca8b7.jpg,12cb6ca8b7.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/12cb6ca8b7.jpg
Train/Not Eye/14a2340ece.jpg,Not Eye,GF06886,Train,INCLUDED,14a2340ece.jpg,14a2340ece.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14a2340ece.jpg
Train/Not Eye/13f4d2ff7d.jpg,Not Eye,GF06887,Train,INCLUDED,13f4d2ff7d.jpg,13f4d2ff7d.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/13f4d2ff7d.jpg
Train/Not Eye/13bd88990a.jpg,Not Eye,GF06888,Test,INCLUDED,13bd88990a.jpg,13bd88990a.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/13bd88990a.jpg
Train/Not Eye/12b1eb8026.jpg,Not Eye,GF06889,Train,INCLUDED,12b1eb8026.jpg,12b1eb8026.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/12b1eb8026.jpg
Train/Not Eye/145acbfe0f.jpg,Not Eye,GF06890,Train,INCLUDED,145acbfe0f.jpg,145acbfe0f.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/145acbfe0f.jpg
Train/Not Eye/11f01c4f78.jpg,Not Eye,GF06891,Validation,INCLUDED,11f01c4f78.jpg,11f01c4f78.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/11f01c4f78.jpg
Train/Not Eye/11f64d65b8.jpg,Not Eye,GF06892,Train,INCLUDED,11f64d65b8.jpg,11f64d65b8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/11f64d65b8.jpg
Train/Not Eye/11c32385af.jpg,Not Eye,GF06893,Test,INCLUDED,11c32385af.jpg,11c32385af.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/11c32385af.jpg
Train/Not Eye/176d67457a.jpg,Not Eye,GF06894,Train,INCLUDED,176d67457a.jpg,176d67457a.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/176d67457a.jpg
Train/Not Eye/16c7551673.jpg,Not Eye,GF06895,Validation,INCLUDED,16c7551673.jpg,16c7551673.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/16c7551673.jpg
Train/Not Eye/15f610924a.jpg,Not Eye,GF06896,Train,INCLUDED,15f610924a.jpg,15f610924a.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/15f610924a.jpg
Train/Not Eye/15f52d7785.jpg,Not Eye,GF06897,Test,INCLUDED,15f52d7785.jpg,15f52d7785.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/15f52d7785.jpg
Train/Not Eye/17d0d30093.jpg,Not Eye,GF06898,Train,INCLUDED,17d0d30093.jpg,17d0d30093.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17d0d30093.jpg
Train/Not Eye/16a37ce9cb.jpg,Not Eye,GF05924,Train,INCLUDED,16a37ce9cb.jpg,16a37ce9cb.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16a37ce9cb.jpg
Train/Not Eye/14fcac8706.jpg,Not Eye,GF06451,Train,INCLUDED,14fcac8706.jpg,14fcac8706.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14fcac8706.jpg
Train/Not Eye/16d3284dc2.jpg,Not Eye,GF06899,Train,INCLUDED,16d3284dc2.jpg,16d3284dc2.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16d3284dc2.jpg
Train/Not Eye/15e2514789.jpg,Not Eye,GF06900,Validation,INCLUDED,15e2514789.jpg,15e2514789.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/15e2514789.jpg
Train/Not Eye/17bd5d7493.jpg,Not Eye,GF06901,Train,INCLUDED,17bd5d7493.jpg,17bd5d7493.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17bd5d7493.jpg
Train/Not Eye/15e261a091.jpg,Not Eye,GF05824,Train,INCLUDED,15e261a091.jpg,15e261a091.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/15e261a091.jpg
Train/Not Eye/18a5afc696.jpg,Not Eye,GF06902,Train,INCLUDED,18a5afc696.jpg,18a5afc696.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/18a5afc696.jpg
Train/Not Eye/17da9daf70.jpg,Not Eye,GF06903,Test,INCLUDED,17da9daf70.jpg,17da9daf70.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/17da9daf70.jpg
Train/Not Eye/17d468fd13.jpg,Not Eye,GF06904,Validation,INCLUDED,17d468fd13.jpg,17d468fd13.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/17d468fd13.jpg
Train/Not Eye/16bcf1d5b8.jpg,Not Eye,GF06905,Test,INCLUDED,16bcf1d5b8.jpg,16bcf1d5b8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/16bcf1d5b8.jpg
Train/Not Eye/14be800ff7.jpg,Not Eye,GF06906,Train,INCLUDED,14be800ff7.jpg,14be800ff7.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14be800ff7.jpg
Train/Not Eye/15c77ef24d.jpg,Not Eye,GF06907,Train,INCLUDED,15c77ef24d.jpg,15c77ef24d.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/15c77ef24d.jpg
Train/Not Eye/17e1ad03d5.jpg,Not Eye,GF06908,Validation,INCLUDED,17e1ad03d5.jpg,17e1ad03d5.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/17e1ad03d5.jpg
Train/Not Eye/14cd9efbc8.jpg,Not Eye,GF06909,Train,INCLUDED,14cd9efbc8.jpg,14cd9efbc8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14cd9efbc8.jpg
Train/Not Eye/16e12ec483.jpg,Not Eye,GF06910,Train,INCLUDED,16e12ec483.jpg,16e12ec483.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16e12ec483.jpg
Train/Not Eye/15b64e7201.jpg,Not Eye,GF06911,Train,INCLUDED,15b64e7201.jpg,15b64e7201.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/15b64e7201.jpg
Train/Not Eye/14d893495c.jpg,Not Eye,GF06912,Train,INCLUDED,14d893495c.jpg,14d893495c.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14d893495c.jpg
Train/Not Eye/14dd311488.jpg,Not Eye,GF06913,Train,INCLUDED,14dd311488.jpg,14dd311488.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14dd311488.jpg
Train/Not Eye/17aa53e308.jpg,Not Eye,GF06914,Train,INCLUDED,17aa53e308.jpg,17aa53e308.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17aa53e308.jpg
Train/Not Eye/14b8e26653.jpg,Not Eye,GF06756,Train,INCLUDED,14b8e26653.jpg,14b8e26653.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14b8e26653.jpg
Train/Not Eye/14c2d86c9f.jpg,Not Eye,GF06915,Train,INCLUDED,14c2d86c9f.jpg,14c2d86c9f.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14c2d86c9f.jpg
Train/Not Eye/14dc3a8c37.jpg,Not Eye,GF06916,Train,INCLUDED,14dc3a8c37.jpg,14dc3a8c37.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14dc3a8c37.jpg
Train/Not Eye/15b99a14c3.jpg,Not Eye,GF06917,Test,INCLUDED,15b99a14c3.jpg,15b99a14c3.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/15b99a14c3.jpg
Train/Not Eye/16ce79fe00.jpg,Not Eye,GF06918,Train,INCLUDED,16ce79fe00.jpg,16ce79fe00.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16ce79fe00.jpg
Train/Not Eye/14c08923f6.jpg,Not Eye,GF06069,Validation,INCLUDED,14c08923f6.jpg,14c08923f6.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/14c08923f6.jpg
Train/Not Eye/17b378b7dc.jpg,Not Eye,GF06919,Train,INCLUDED,17b378b7dc.jpg,17b378b7dc.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17b378b7dc.jpg
Train/Not Eye/17d7d185a0.jpg,Not Eye,GF06920,Train,INCLUDED,17d7d185a0.jpg,17d7d185a0.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17d7d185a0.jpg
Train/Not Eye/16ded46ac4.jpg,Not Eye,GF06921,Train,INCLUDED,16ded46ac4.jpg,16ded46ac4.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16ded46ac4.jpg
Train/Not Eye/17b731cada.jpg,Not Eye,GF06922,Train,INCLUDED,17b731cada.jpg,17b731cada.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17b731cada.jpg
Train/Not Eye/14fa89fd86.jpg,Not Eye,GF06923,Train,INCLUDED,14fa89fd86.jpg,14fa89fd86.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14fa89fd86.jpg
Train/Not Eye/14c28c3e4d.jpg,Not Eye,GF06924,Train,INCLUDED,14c28c3e4d.jpg,14c28c3e4d.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/14c28c3e4d.jpg
Train/Not Eye/17f8c5d075.jpg,Not Eye,GF06925,Train,INCLUDED,17f8c5d075.jpg,17f8c5d075.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17f8c5d075.jpg
Train/Not Eye/17d502c45d.jpg,Not Eye,GF06926,Train,INCLUDED,17d502c45d.jpg,17d502c45d.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/17d502c45d.jpg
Train/Not Eye/17ca352fb0.jpg,Not Eye,GF06927,Test,INCLUDED,17ca352fb0.jpg,17ca352fb0.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/17ca352fb0.jpg
Train/Not Eye/16bfe63643.jpg,Not Eye,GF06928,Test,INCLUDED,16bfe63643.jpg,16bfe63643.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/16bfe63643.jpg
Train/Not Eye/16c0dcfc8f.jpg,Not Eye,GF06929,Validation,INCLUDED,16c0dcfc8f.jpg,16c0dcfc8f.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/16c0dcfc8f.jpg
Train/Not Eye/15cdf709af.jpg,Not Eye,GF06930,Validation,INCLUDED,15cdf709af.jpg,15cdf709af.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/15cdf709af.jpg
Train/Not Eye/15ce2c0fc0.jpg,Not Eye,GF06931,Train,INCLUDED,15ce2c0fc0.jpg,15ce2c0fc0.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/15ce2c0fc0.jpg
Train/Not Eye/14fb193cd8.jpg,Not Eye,GF06685,Test,INCLUDED,14fb193cd8.jpg,14fb193cd8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/14fb193cd8.jpg
Train/Not Eye/16ffa15823.jpg,Not Eye,GF06932,Train,INCLUDED,16ffa15823.jpg,16ffa15823.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/16ffa15823.jpg
Train/Not Eye/15e1e86dce.jpg,Not Eye,GF06933,Test,INCLUDED,15e1e86dce.jpg,15e1e86dce.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/15e1e86dce.jpg
Train/Not Eye/21db32c9fa.jpg,Not Eye,GF06934,Train,INCLUDED,21db32c9fa.jpg,21db32c9fa.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/21db32c9fa.jpg
Train/Not Eye/19dee2e042.jpg,Not Eye,GF06935,Train,INCLUDED,19dee2e042.jpg,19dee2e042.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/19dee2e042.jpg
Train/Not Eye/21ab4ad789.jpg,Not Eye,GF06936,Train,INCLUDED,21ab4ad789.jpg,21ab4ad789.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/21ab4ad789.jpg
Train/Not Eye/18c83308e5.jpg,Not Eye,GF06937,Train,INCLUDED,18c83308e5.jpg,18c83308e5.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/18c83308e5.jpg
Train/Not Eye/18b1fc5590.jpg,Not Eye,GF06938,Train,INCLUDED,18b1fc5590.jpg,18b1fc5590.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/18b1fc5590.jpg
Train/Not Eye/22f1dc5a18.jpg,Not Eye,GF06939,Validation,INCLUDED,22f1dc5a18.jpg,22f1dc5a18.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/22f1dc5a18.jpg
Train/Not Eye/23b710f328.jpg,Not Eye,GF06940,Train,INCLUDED,23b710f328.jpg,23b710f328.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/23b710f328.jpg
Train/Not Eye/20ae9d2a5c.jpg,Not Eye,GF06941,Train,INCLUDED,20ae9d2a5c.jpg,20ae9d2a5c.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/20ae9d2a5c.jpg
Train/Not Eye/205e0d3c63.jpg,Not Eye,GF06942,Test,INCLUDED,205e0d3c63.jpg,205e0d3c63.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/205e0d3c63.jpg
Train/Not Eye/23c3ce067e.jpg,Not Eye,GF06943,Validation,INCLUDED,23c3ce067e.jpg,23c3ce067e.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/23c3ce067e.jpg
Train/Not Eye/23c6059129.jpg,Not Eye,GF06144,Train,INCLUDED,23c6059129.jpg,23c6059129.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/23c6059129.jpg
Train/Not Eye/22f9414273.jpg,Not Eye,GF06944,Train,INCLUDED,22f9414273.jpg,22f9414273.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/22f9414273.jpg
Train/Not Eye/21b5fad9ce.jpg,Not Eye,GF06574,Train,INCLUDED,21b5fad9ce.jpg,21b5fad9ce.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/21b5fad9ce.jpg
Train/Not Eye/19cf5888d3.jpg,Not Eye,GF06945,Train,INCLUDED,19cf5888d3.jpg,19cf5888d3.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/19cf5888d3.jpg
Train/Not Eye/22b3357956.jpg,Not Eye,GF06946,Test,INCLUDED,22b3357956.jpg,22b3357956.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/22b3357956.jpg
Train/Not Eye/199cdc35f9.jpg,Not Eye,GF06947,Train,INCLUDED,199cdc35f9.jpg,199cdc35f9.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/199cdc35f9.jpg
Train/Not Eye/19a7b94e11.jpg,Not Eye,GF06948,Train,INCLUDED,19a7b94e11.jpg,19a7b94e11.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/19a7b94e11.jpg
Train/Not Eye/18d165284c.jpg,Not Eye,GF06949,Train,INCLUDED,18d165284c.jpg,18d165284c.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/18d165284c.jpg
Train/Not Eye/20c9f27136.jpg,Not Eye,GF05892,Train,INCLUDED,20c9f27136.jpg,20c9f27136.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/20c9f27136.jpg
Train/Not Eye/19bdf03ea8.jpg,Not Eye,GF06950,Train,INCLUDED,19bdf03ea8.jpg,19bdf03ea8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/19bdf03ea8.jpg
Train/Not Eye/21ebed3222.jpg,Not Eye,GF06951,Test,INCLUDED,21ebed3222.jpg,21ebed3222.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/21ebed3222.jpg
Train/Not Eye/23ca1b50cd.jpg,Not Eye,GF06952,Test,INCLUDED,23ca1b50cd.jpg,23ca1b50cd.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/23ca1b50cd.jpg
Train/Not Eye/23b46d3513.jpg,Not Eye,GF06953,Train,INCLUDED,23b46d3513.jpg,23b46d3513.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/23b46d3513.jpg
Train/Not Eye/21feb9bc25.jpg,Not Eye,GF06288,Validation,INCLUDED,21feb9bc25.jpg,21feb9bc25.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/21feb9bc25.jpg
Train/Not Eye/22f3ebb97b.jpg,Not Eye,GF06954,Test,INCLUDED,22f3ebb97b.jpg,22f3ebb97b.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/22f3ebb97b.jpg
Train/Not Eye/20b3524a19.jpg,Not Eye,GF06955,Train,INCLUDED,20b3524a19.jpg,20b3524a19.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/20b3524a19.jpg
Train/Not Eye/21c7fbf2fe.jpg,Not Eye,GF06956,Train,INCLUDED,21c7fbf2fe.jpg,21c7fbf2fe.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/21c7fbf2fe.jpg
Train/Not Eye/23d5f6da89.jpg,Not Eye,GF06957,Train,INCLUDED,23d5f6da89.jpg,23d5f6da89.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/23d5f6da89.jpg
Train/Not Eye/20fd9ed360.jpg,Not Eye,GF06958,Train,INCLUDED,20fd9ed360.jpg,20fd9ed360.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/20fd9ed360.jpg
Train/Not Eye/21b24880a8.jpg,Not Eye,GF06959,Train,INCLUDED,21b24880a8.jpg,21b24880a8.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/21b24880a8.jpg
Train/Not Eye/18e767b912.jpg,Not Eye,GF06960,Test,INCLUDED,18e767b912.jpg,18e767b912.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/18e767b912.jpg
Train/Not Eye/22ae6a4bab.jpg,Not Eye,GF06961,Test,INCLUDED,22ae6a4bab.jpg,22ae6a4bab.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Not Eye/22ae6a4bab.jpg
Train/Not Eye/22bb02c7e2.jpg,Not Eye,GF06962,Train,INCLUDED,22bb02c7e2.jpg,22bb02c7e2.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Not Eye/22bb02c7e2.jpg
Train/Not Eye/19ce664737.jpg,Not Eye,GF06963,Validation,INCLUDED,19ce664737.jpg,19ce664737.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Not Eye/19ce664737.jpg
